,time,aug_factor,u00,u07,u10,u17,u34,u35,u47,u00,u07,u10,u17,u34,u35,u47,mse,entropy,model,feature num,random seed
113,1642480034,17,0.089655172,0.307692308,0.281690141,0.4,0.089552239,0.275362319,0.28358209,0,0,0,1,0,0,0,0.100903536,2.651770598,GBDT,78,0
114,1642480034,17,0.151724138,0.326923077,0.323943662,0.442857143,0.134328358,0.275362319,0.313432836,0,0,0,1,0,0,0,0.105336461,2.711025517,AB,78,0
115,1642480034,17,0.95862069,0.942307692,0.985915493,0.9,1,0.956521739,0.970149254,0,0,0,1,0,0,0,0.806435741,2.806644549,GNB,78,0
116,1642480034,17,0.193103448,0.365384615,0.295774648,0.657142857,0.119402985,0.362318841,0.343283582,0,0,0,1,0,0,0,0.091314879,2.650851228,LDA,78,0
117,1642480034,17,0.944827586,0.942307692,0.971830986,0.942857143,1,0.927536232,0.940298507,0,0,0,1,0,0,0,0.781835496,2.806943317,QDA,78,0
118,1642480034,17,0.137931034,0.288461538,0.23943662,0.328571429,0.179104478,0.405797101,0.358208955,0,0,0,1,0,0,0,0.133634944,2.727561747,SVM,78,0
119,1642480034,17,0.206896552,0.269230769,0.352112676,0.414285714,0.268656716,0.507246377,0.328358209,0,0,0,1,0,0,0,0.145661483,2.752160748,KNN,78,0
120,1642480041,18,0.055172414,0.076923077,0.070422535,0.1,0.014925373,0.043478261,0.044776119,0,0,0,1,0,0,0,0.118291216,2.654341034,RF,78,0
121,1642480041,18,0.186206897,0.326923077,0.309859155,0.671428571,0.134328358,0.31884058,0.343283582,0,0,0,1,0,0,0,0.083295804,2.650740211,LR,78,0
122,1642480041,18,0.082758621,0.25,0.211267606,0.214285714,0.089552239,0.202898551,0.089552239,0,0,0,1,0,0,0,0.112648137,2.678193908,DT,78,0
123,1642480041,18,0.110344828,0.307692308,0.281690141,0.457142857,0.074626866,0.188405797,0.268656716,0,0,0,1,0,0,0,0.084876585,2.619956155,GBDT,78,0
124,1642480041,18,0.172413793,0.307692308,0.366197183,0.428571429,0.149253731,0.304347826,0.268656716,0,0,0,1,0,0,0,0.110301824,2.728608784,AB,78,0
125,1642480041,18,0.95862069,0.942307692,0.985915493,0.9,1,0.956521739,0.940298507,0,0,0,1,0,0,0,0.798288842,2.806629544,GNB,78,0
126,1642480041,18,0.193103448,0.346153846,0.309859155,0.671428571,0.134328358,0.275362319,0.358208955,0,0,0,1,0,0,0,0.08332364,2.649283896,LDA,78,0
127,1642480041,18,0.944827586,0.923076923,0.971830986,0.942857143,1,0.927536232,0.940298507,0,0,0,1,0,0,0,0.776710813,2.806859054,QDA,78,0
128,1642480041,18,0.124137931,0.288461538,0.253521127,0.3,0.164179104,0.391304348,0.373134328,0,0,0,1,0,0,0,0.138885192,2.717690493,SVM,78,0
129,1642480041,18,0.206896552,0.269230769,0.352112676,0.414285714,0.268656716,0.52173913,0.328358209,0,0,0,1,0,0,0,0.147791888,2.748734681,KNN,78,0
130,1642480048,19,0.04137931,0.076923077,0.042253521,0.085714286,0.014925373,0.028985507,0.104477612,0,0,0,1,0,0,0,0.12247309,2.587486528,RF,78,0
131,1642480048,19,0.2,0.384615385,0.352112676,0.642857143,0.164179104,0.391304348,0.328358209,0,0,0,1,0,0,0,0.103908048,2.688897013,LR,78,0
132,1642480048,19,0.096551724,0.173076923,0.14084507,0.257142857,0.134328358,0.15942029,0.164179104,0,0,0,1,0,0,0,0.097337949,2.751626282,DT,78,0
133,1642480048,19,0.110344828,0.288461538,0.281690141,0.414285714,0.104477612,0.144927536,0.298507463,0,0,0,1,0,0,0,0.09126041,2.648731281,GBDT,78,0
134,1642480048,19,0.144827586,0.403846154,0.408450704,0.471428571,0.149253731,0.362318841,0.358208955,0,0,0,1,0,0,0,0.130307393,2.698141367,AB,78,0
135,1642480048,19,0.95862069,0.942307692,0.985915493,0.942857143,1,0.956521739,0.970149254,0,0,0,1,0,0,0,0.805473642,2.80704547,GNB,78,0
136,1642480048,19,0.2,0.403846154,0.352112676,0.671428571,0.164179104,0.362318841,0.343283582,0,0,0,1,0,0,0,0.101586796,2.680607892,LDA,78,0
137,1642480048,19,0.931034483,0.942307692,0.957746479,0.871428571,1,0.927536232,0.940298507,0,0,0,1,0,0,0,0.77615181,2.80631681,QDA,78,0
138,1642480048,19,0.144827586,0.288461538,0.253521127,0.314285714,0.179104478,0.391304348,0.358208955,0,0,0,1,0,0,0,0.136024756,2.737483844,SVM,78,0
139,1642480048,19,0.206896552,0.269230769,0.352112676,0.414285714,0.268656716,0.52173913,0.328358209,0,0,0,1,0,0,0,0.147791888,2.748734681,KNN,78,0
140,1642480056,20,0.034482759,0.038461538,0.070422535,0.057142857,0.014925373,0.028985507,0.059701493,0,0,0,1,0,0,0,0.128747781,2.673031588,RF,78,0
141,1642480056,20,0.220689655,0.326923077,0.492957746,0.657142857,0.134328358,0.434782609,0.402985075,0,0,0,1,0,0,0,0.126516854,2.671273832,LR,78,0
142,1642480056,20,0.068965517,0.173076923,0.169014085,0.142857143,0.044776119,0.15942029,0.119402985,0,0,0,1,0,0,0,0.119949758,2.691955152,DT,78,0
143,1642480056,20,0.165517241,0.269230769,0.408450704,0.471428571,0.104477612,0.304347826,0.298507463,0,0,0,1,0,0,0,0.105535825,2.678343825,GBDT,78,0
144,1642480056,20,0.193103448,0.288461538,0.394366197,0.614285714,0.164179104,0.391304348,0.313432836,0,0,0,1,0,0,0,0.100444746,2.687528277,AB,78,0
145,1642480056,20,0.95862069,0.961538462,0.985915493,0.942857143,1,0.956521739,0.970149254,0,0,0,1,0,0,0,0.810703988,2.807108939,GNB,78,0
146,1642480056,20,0.234482759,0.365384615,0.521126761,0.7,0.134328358,0.420289855,0.388059701,0,0,0,1,0,0,0,0.127905598,2.666498292,LDA,78,0
147,1642480056,20,0.931034483,0.961538462,0.985915493,0.942857143,1,0.927536232,0.940298507,0,0,0,1,0,0,0,0.78730869,2.806825801,QDA,78,0
148,1642480056,20,0.131034483,0.153846154,0.309859155,0.3,0.134328358,0.507246377,0.343283582,0,0,0,1,0,0,0,0.145719712,2.644715332,SVM,78,0
149,1642480056,20,0.193103448,0.153846154,0.309859155,0.385714286,0.253731343,0.492753623,0.268656716,0,0,0,1,0,0,0,0.130525625,2.713813468,KNN,78,0
150,1642480064,21,0.034482759,0.038461538,0.042253521,0.042857143,0,0.028985507,0.044776119,0,0,0,1,0,0,0,0.131917317,2.570005532,RF,78,0
151,1642480064,21,0.64137931,0.403846154,0.422535211,0.671428571,0.462686567,0.492753623,0.71641791,0,0,0,1,0,0,0,0.261584848,2.773141726,LR,78,0
152,1642480064,21,0.089655172,0.115384615,0.14084507,0.185714286,0.059701493,0.144927536,0.104477612,0,0,0,1,0,0,0,0.105676293,2.732710245,DT,78,0
153,1642480064,21,0.096551724,0.346153846,0.323943662,0.342857143,0.134328358,0.304347826,0.253731343,0,0,0,1,0,0,0,0.120138893,2.694842194,GBDT,78,0
154,1642480064,21,0.186206897,0.384615385,0.38028169,0.457142857,0.253731343,0.362318841,0.417910448,0,0,0,1,0,0,0,0.141744818,2.757016909,AB,78,0
155,1642480064,21,0.95862069,0.942307692,0.971830986,0.871428571,1,0.956521739,0.940298507,0,0,0,1,0,0,0,0.795282659,2.80626414,GNB,78,0
156,1642480064,21,0.655172414,0.423076923,0.436619718,0.657142857,0.492537313,0.52173913,0.746268657,0,0,0,1,0,0,0,0.284022058,2.777186431,LDA,78,0
157,1642480064,21,0.937931034,0.942307692,0.985915493,0.857142857,1,0.927536232,0.940298507,0,0,0,1,0,0,0,0.786368669,2.805861744,QDA,78,0
158,1642480064,21,0.131034483,0.307692308,0.267605634,0.328571429,0.194029851,0.434782609,0.358208955,0,0,0,1,0,0,0,0.141324407,2.724963756,SVM,78,0
159,1642480064,21,0.220689655,0.269230769,0.352112676,0.414285714,0.268656716,0.52173913,0.343283582,0,0,0,1,0,0,0,0.150066494,2.753383543,KNN,78,0
160,1642480073,22,0.048275862,0.038461538,0.070422535,0.028571429,0.014925373,0.043478261,0.059701493,0,0,0,1,0,0,0,0.136874292,2.684911438,RF,78,0
161,1642480073,22,0.655172414,0.461538462,0.464788732,0.7,0.373134328,0.449275362,0.626865672,0,0,0,1,0,0,0,0.240333623,2.773326557,LR,78,0
162,1642480073,22,0.089655172,0.076923077,0.267605634,0.185714286,0.089552239,0.115942029,0.223880597,0,0,0,1,0,0,0,0.117173413,2.654193211,DT,78,0
163,1642480073,22,0.124137931,0.384615385,0.366197183,0.414285714,0.089552239,0.304347826,0.328358209,0,0,0,1,0,0,0,0.12128102,2.66021877,GBDT,78,0
164,1642480073,22,0.165517241,0.365384615,0.450704225,0.471428571,0.134328358,0.391304348,0.358208955,0,0,0,1,0,0,0,0.134700112,2.696268754,AB,78,0
165,1642480073,22,0.95862069,0.942307692,0.985915493,0.942857143,1,0.956521739,0.970149254,0,0,0,1,0,0,0,0.805473642,2.80704547,GNB,78,0
166,1642480073,22,0.668965517,0.5,0.450704225,0.728571429,0.388059701,0.463768116,0.656716418,0,0,0,1,0,0,0,0.253038612,2.772308821,LDA,78,0
167,1642480073,22,0.944827586,0.942307692,0.985915493,0.942857143,1,0.927536232,0.940298507,0,0,0,1,0,0,0,0.785774624,2.806865369,QDA,78,0
168,1642480073,22,0.172413793,0.307692308,0.309859155,0.3,0.179104478,0.434782609,0.388059701,0,0,0,1,0,0,0,0.154588347,2.738934675,SVM,78,0
169,1642480073,22,0.206896552,0.269230769,0.352112676,0.414285714,0.268656716,0.52173913,0.328358209,0,0,0,1,0,0,0,0.147791888,2.748734681,KNN,78,0
170,1642480081,23,0.027586207,0.057692308,0.056338028,0.085714286,0.029850746,0.043478261,0.044776119,0,0,0,1,0,0,0,0.121138296,2.711744557,RF,78,0
171,1642480081,23,0.634482759,0.519230769,0.436619718,0.657142857,0.52238806,0.507246377,0.731343284,0,0,0,1,0,0,0,0.292201133,2.787301704,LR,78,0
172,1642480081,23,0.117241379,0.153846154,0.211267606,0.242857143,0.029850746,0.173913043,0.149253731,0,0,0,1,0,0,0,0.101246711,2.656740834,DT,78,0
173,1642480081,23,0.055172414,0.384615385,0.253521127,0.3,0.104477612,0.231884058,0.298507463,0,0,0,1,0,0,0,0.122719778,2.628030735,GBDT,78,0
174,1642480081,23,0.124137931,0.384615385,0.408450704,0.442857143,0.23880597,0.347826087,0.417910448,0,0,0,1,0,0,0,0.141891397,2.722284386,AB,78,0
175,1642480081,23,0.924137931,0.923076923,0.943661972,0.771428571,1,0.956521739,0.940298507,0,0,0,1,0,0,0,0.778277122,2.803489223,GNB,78,0
176,1642480081,23,0.64137931,0.5,0.436619718,0.657142857,0.537313433,0.492753623,0.76119403,0,0,0,1,0,0,0,0.297211918,2.78321386,LDA,78,0
177,1642480081,23,0.937931034,0.942307692,0.957746479,0.871428571,1,0.927536232,0.940298507,0,0,0,1,0,0,0,0.777993155,2.806325381,QDA,78,0
178,1642480081,23,0.096551724,0.326923077,0.225352113,0.242857143,0.179104478,0.434782609,0.373134328,0,0,0,1,0,0,0,0.157227625,2.682651356,SVM,78,0
179,1642480081,23,0.15862069,0.25,0.253521127,0.257142857,0.253731343,0.434782609,0.28358209,0,0,0,1,0,0,0,0.148229219,2.752598158,KNN,78,0
180,1642480089,24,0.04137931,0.096153846,0.056338028,0.071428571,0.014925373,0.014492754,0.029850746,0,0,0,1,0,0,0,0.125385794,2.539134628,RF,78,0
181,1642480089,24,0.634482759,0.480769231,0.422535211,0.7,0.358208955,0.391304348,0.641791045,0,0,0,1,0,0,0,0.227938846,2.76359119,LR,78,0
182,1642480089,24,0.131034483,0.134615385,0.154929577,0.371428571,0.044776119,0.043478261,0.059701493,0,0,0,1,0,0,0,0.06597944,2.422734108,DT,78,0
183,1642480089,24,0.103448276,0.307692308,0.281690141,0.485714286,0.089552239,0.217391304,0.298507463,0,0,0,1,0,0,0,0.084800074,2.625312429,GBDT,78,0
184,1642480089,24,0.165517241,0.307692308,0.436619718,0.557142857,0.149253731,0.347826087,0.358208955,0,0,0,1,0,0,0,0.111486151,2.686057152,AB,78,0
185,1642480089,24,0.95862069,0.923076923,0.985915493,0.942857143,0.985074627,0.956521739,0.955223881,0,0,0,1,0,0,0,0.792011117,2.807021131,GNB,78,0
186,1642480089,24,0.648275862,0.519230769,0.422535211,0.7,0.388059701,0.391304348,0.686567164,0,0,0,1,0,0,0,0.247640298,2.764839982,LDA,78,0
187,1642480089,24,0.944827586,0.942307692,0.957746479,0.914285714,1,0.927536232,0.940298507,0,0,0,1,0,0,0,0.778536137,2.8068482,QDA,78,0
188,1642480089,24,0.131034483,0.307692308,0.253521127,0.314285714,0.134328358,0.347826087,0.388059701,0,0,0,1,0,0,0,0.13370558,2.710855896,SVM,78,0
189,1642480089,24,0.64137931,0.307692308,0.394366197,0.428571429,0.462686567,0.565217391,0.597014925,0,0,0,1,0,0,0,0.268296238,2.768499499,KNN,78,0
190,1642480097,25,0.04137931,0.057692308,0.084507042,0.114285714,0.029850746,0.014492754,0.044776119,0,0,0,1,0,0,0,0.114253985,2.575863494,RF,78,0
191,1642480097,25,0.675862069,0.5,0.521126761,0.742857143,0.47761194,0.463768116,0.776119403,0,0,0,1,0,0,0,0.298577206,2.776709554,LR,78,0
192,1642480097,25,0.068965517,0.211538462,0.169014085,0.2,0.029850746,0.144927536,0.134328358,0,0,0,1,0,0,0,0.108287099,2.632600439,DT,78,0
193,1642480097,25,0.144827586,0.384615385,0.352112676,0.514285714,0.119402985,0.362318841,0.328358209,0,0,0,1,0,0,0,0.111736694,2.674473487,GBDT,78,0
194,1642480097,25,0.227586207,0.403846154,0.450704225,0.542857143,0.164179104,0.333333333,0.358208955,0,0,0,1,0,0,0,0.127625805,2.720741553,AB,78,0
195,1642480097,25,0.95862069,0.942307692,0.985915493,0.942857143,1,0.956521739,0.970149254,0,0,0,1,0,0,0,0.805473642,2.80704547,GNB,78,0
196,1642480097,25,0.696551724,0.519230769,0.535211268,0.757142857,0.447761194,0.492753623,0.791044776,0,0,0,1,0,0,0,0.309894807,2.775186022,LDA,78,0
197,1642480097,25,0.944827586,0.961538462,0.971830986,0.942857143,1,0.927536232,0.940298507,0,0,0,1,0,0,0,0.787065842,2.8069544,QDA,78,0
198,1642480097,25,0.151724138,0.326923077,0.309859155,0.328571429,0.208955224,0.47826087,0.388059701,0,0,0,1,0,0,0,0.157102002,2.729985129,SVM,78,0
199,1642480097,25,0.648275862,0.307692308,0.394366197,0.428571429,0.447761194,0.565217391,0.597014925,0,0,0,1,0,0,0,0.267625581,2.767170437,KNN,78,0
200,1642480106,26,0.04137931,0.076923077,0.042253521,0.114285714,0,0.014492754,0.119402985,0,0,0,1,0,0,0,0.115481668,2.329969699,RF,78,0
201,1642480106,26,0.696551724,0.576923077,0.549295775,0.728571429,0.447761194,0.47826087,0.76119403,0,0,0,1,0,0,0,0.314580537,2.781091721,LR,78,0
202,1642480106,26,0.117241379,0.211538462,0.211267606,0.1,0.059701493,0.188405797,0.149253731,0,0,0,1,0,0,0,0.139209393,2.702550632,DT,78,0
203,1642480106,26,0.15862069,0.423076923,0.492957746,0.528571429,0.104477612,0.362318841,0.373134328,0,0,0,1,0,0,0,0.135832369,2.654790813,GBDT,78,0
204,1642480106,26,0.2,0.365384615,0.535211268,0.485714286,0.23880597,0.376811594,0.492537313,0,0,0,1,0,0,0,0.166579298,2.73304128,AB,78,0
205,1642480106,26,0.95862069,0.961538462,0.985915493,0.942857143,1,0.956521739,0.970149254,0,0,0,1,0,0,0,0.810703988,2.807108939,GNB,78,0
206,1642480106,26,0.717241379,0.634615385,0.577464789,0.757142857,0.462686567,0.52173913,0.776119403,0,0,0,1,0,0,0,0.342609852,2.784616261,LDA,78,0
207,1642480106,26,0.937931034,0.961538462,0.985915493,0.942857143,1,0.927536232,0.940298507,0,0,0,1,0,0,0,0.789150035,2.806860314,QDA,78,0
208,1642480106,26,0.172413793,0.326923077,0.366197183,0.342857143,0.194029851,0.434782609,0.402985075,0,0,0,1,0,0,0,0.155946114,2.741449083,SVM,78,0
209,1642480106,26,0.220689655,0.269230769,0.352112676,0.414285714,0.268656716,0.52173913,0.328358209,0,0,0,1,0,0,0,0.148634422,2.752921865,KNN,78,0
,time,aug_factor,u00,u07,u10,u17,u34,u35,u47,u00,u07,u10,u17,u34,u35,u47,mse,entropy,model,feature num,random seed
0,1642480395,6,0.048275862,0.076923077,0.028169014,0.1,0.014925373,0,0.044776119,0,0,0,1,0,0,0,0.117324126,2.36257323,RF,10,0
1,1642480395,6,0.006896552,0.134615385,0.042253521,0.242857143,0,0.028985507,0,0,0,0,1,0,0,0,0.08486567,1.666062086,LR,10,0
2,1642480395,6,0.096551724,0.153846154,0.154929577,0.242857143,0.089552239,0.15942029,0.119402985,0,0,0,1,0,0,0,0.096850123,2.732753505,DT,10,0
3,1642480395,6,0.04137931,0.115384615,0.098591549,0.271428571,0.014925373,0,0.044776119,0,0,0,1,0,0,0,0.079684306,2.096368089,GBDT,10,0
4,1642480395,6,0.04137931,0.134615385,0.112676056,0.357142857,0.029850746,0.101449275,0.149253731,0,0,0,1,0,0,0,0.068464921,2.438001931,AB,10,0
5,1642480395,6,0.068965517,0.076923077,0.056338028,0.257142857,0,0.028985507,0.029850746,0,0,0,1,0,0,0,0.081059334,2.115322284,GNB,10,0
6,1642480395,6,0.027586207,0.134615385,0.042253521,0.3,0,0.028985507,0,0,0,0,1,0,0,0,0.073072546,1.707352838,LDA,10,0
7,1642480395,6,0.055172414,0.153846154,0.084507042,0.328571429,0,0.072463768,0.029850746,0,0,0,1,0,0,0,0.070116067,2.158430162,QDA,10,0
8,1642480395,6,0.027586207,0.038461538,0.056338028,0.2,0,0.057971014,0.044776119,0,0,0,1,0,0,0,0.092968543,2.201798841,SVM,10,0
9,1642480395,6,0.172413793,0.153846154,0.197183099,0.257142857,0.119402985,0.289855072,0.223880597,0,0,0,1,0,0,0,0.113215517,2.752963171,KNN,10,0
10,1642480397,7,0.075862069,0.096153846,0.056338028,0.128571429,0.014925373,0.014492754,0.014925373,0,0,0,1,0,0,0,0.111173988,2.398314598,RF,10,0
11,1642480397,7,0.027586207,0.173076923,0.056338028,0.3,0,0.014492754,0.014925373,0,0,0,1,0,0,0,0.074903343,1.813162983,LR,10,0
12,1642480397,7,0.075862069,0.134615385,0.14084507,0.271428571,0.104477612,0.072463768,0.104477612,0,0,0,1,0,0,0,0.085944594,2.659398824,DT,10,0
13,1642480397,7,0.027586207,0.173076923,0.084507042,0.328571429,0.014925373,0.043478261,0.044776119,0,0,0,1,0,0,0,0.070398916,2.166723715,GBDT,10,0
14,1642480398,7,0.055172414,0.153846154,0.126760563,0.457142857,0.014925373,0.057971014,0.059701493,0,0,0,1,0,0,0,0.049231775,2.169757557,AB,10,0
15,1642480398,7,0.075862069,0.076923077,0.126760563,0.357142857,0,0.028985507,0.029850746,0,0,0,1,0,0,0,0.063248141,2.027377691,GNB,10,0
16,1642480398,7,0.027586207,0.192307692,0.084507042,0.342857143,0,0.028985507,0.014925373,0,0,0,1,0,0,0,0.068254907,1.882789797,LDA,10,0
17,1642480398,7,0.062068966,0.192307692,0.112676056,0.442857143,0,0.072463768,0.059701493,0,0,0,1,0,0,0,0.05325059,2.141699099,QDA,10,0
18,1642480398,7,0.027586207,0.038461538,0.056338028,0.242857143,0,0.086956522,0.059701493,0,0,0,1,0,0,0,0.084257896,2.164400967,SVM,10,0
19,1642480398,7,0.186206897,0.173076923,0.154929577,0.271428571,0.223880597,0.246376812,0.149253731,0,0,0,1,0,0,0,0.10750698,2.773691505,KNN,10,0
20,1642480401,8,0.048275862,0.019230769,0.042253521,0.085714286,0,0.028985507,0.014925373,0,0,0,1,0,0,0,0.120209576,2.34871138,RF,10,0
21,1642480401,8,0.013793103,0.173076923,0.112676056,0.342857143,0,0.028985507,0.014925373,0,0,0,1,0,0,0,0.067963061,1.855562816,LR,10,0
22,1642480401,8,0.075862069,0.076923077,0.14084507,0.271428571,0.149253731,0.057971014,0.134328358,0,0,0,1,0,0,0,0.086572471,2.629995299,DT,10,0
23,1642480401,8,0.048275862,0.173076923,0.126760563,0.3,0.029850746,0,0.074626866,0,0,0,1,0,0,0,0.077830665,2.218879463,GBDT,10,0
24,1642480401,8,0.04137931,0.192307692,0.197183099,0.5,0.029850746,0.101449275,0.179104478,0,0,0,1,0,0,0,0.05297673,2.358050158,AB,10,0
25,1642480401,8,0.075862069,0.076923077,0.056338028,0.185714286,0,0.028985507,0.029850746,0,0,0,1,0,0,0,0.097091234,2.278597115,GNB,10,0
26,1642480401,8,0.020689655,0.192307692,0.126760563,0.414285714,0,0.028985507,0.014925373,0,0,0,1,0,0,0,0.056800386,1.825104537,LDA,10,0
27,1642480401,8,0.048275862,0.153846154,0.070422535,0.328571429,0,0.057971014,0.029850746,0,0,0,1,0,0,0,0.069432366,2.094180776,QDA,10,0
28,1642480401,8,0.027586207,0.096153846,0.112676056,0.357142857,0,0.101449275,0.074626866,0,0,0,1,0,0,0,0.064546984,2.178624,SVM,10,0
29,1642480401,8,0.2,0.153846154,0.197183099,0.257142857,0.134328358,0.304347826,0.23880597,0,0,0,1,0,0,0,0.117440935,2.758894276,KNN,10,0
30,1642480403,9,0.034482759,0.038461538,0.056338028,0.085714286,0.044776119,0,0.029850746,0,0,0,1,0,0,0,0.120665237,2.485951682,RF,10,0
31,1642480403,9,0.020689655,0.192307692,0.028169014,0.357142857,0.014925373,0.043478261,0.029850746,0,0,0,1,0,0,0,0.064924758,1.914889865,LR,10,0
32,1642480403,9,0.048275862,0.173076923,0.154929577,0.157142857,0.208955224,0.086956522,0.119402985,0,0,0,1,0,0,0,0.118882616,2.696067865,DT,10,0
33,1642480403,9,0.020689655,0.269230769,0.098591549,0.385714286,0.029850746,0.028985507,0.044776119,0,0,0,1,0,0,0,0.066245233,2.073305432,GBDT,10,0
34,1642480403,9,0.04137931,0.269230769,0.126760563,0.542857143,0.044776119,0.130434783,0.119402985,0,0,0,1,0,0,0,0.047502928,2.316075683,AB,10,0
35,1642480404,9,0.082758621,0.403846154,0.309859155,0.571428571,0.059701493,0.15942029,0.179104478,0,0,0,1,0,0,0,0.072954912,2.474123495,GNB,10,0
36,1642480404,9,0.020689655,0.211538462,0.042253521,0.385714286,0.014925373,0.043478261,0.029850746,0,0,0,1,0,0,0,0.061044725,1.921827737,LDA,10,0
37,1642480404,9,0.165517241,0.403846154,0.492957746,0.6,0.164179104,0.434782609,0.373134328,0,0,0,1,0,0,0,0.135530705,2.682058566,QDA,10,0
38,1642480404,9,0.020689655,0.173076923,0.042253521,0.342857143,0.044776119,0.057971014,0.044776119,0,0,0,1,0,0,0,0.06733946,2.175896166,SVM,10,0
39,1642480404,9,0.151724138,0.25,0.14084507,0.242857143,0.208955224,0.231884058,0.119402985,0,0,0,1,0,0,0,0.112901776,2.757221077,KNN,10,0
40,1642480407,10,0.048275862,0.096153846,0.056338028,0.114285714,0.029850746,0,0.029850746,0,0,0,1,0,0,0,0.114431718,2.399365243,RF,10,0
41,1642480407,10,0.020689655,0.269230769,0.154929577,0.485714286,0.014925373,0.028985507,0.029850746,0,0,0,1,0,0,0,0.051908605,1.935988473,LR,10,0
42,1642480407,10,0.082758621,0.076923077,0.154929577,0.2,0.149253731,0.072463768,0.104477612,0,0,0,1,0,0,0,0.102173224,2.708658918,DT,10,0
43,1642480407,10,0.034482759,0.192307692,0.14084507,0.414285714,0.059701493,0.043478261,0.074626866,0,0,0,1,0,0,0,0.058870523,2.304630442,GBDT,10,0
44,1642480407,10,0.055172414,0.288461538,0.253521127,0.514285714,0.029850746,0.144927536,0.223880597,0,0,0,1,0,0,0,0.065494709,2.436760743,AB,10,0
45,1642480407,10,0.075862069,0.134615385,0.084507042,0.257142857,0,0.028985507,0.044776119,0,0,0,1,0,0,0,0.08367137,2.240633005,GNB,10,0
46,1642480407,10,0.034482759,0.288461538,0.183098592,0.514285714,0.014925373,0.043478261,0.029850746,0,0,0,1,0,0,0,0.050978111,2.011614907,LDA,10,0
47,1642480407,10,0.089655172,0.230769231,0.211267606,0.528571429,0.014925373,0.115942029,0.089552239,0,0,0,1,0,0,0,0.049979473,2.326852897,QDA,10,0
48,1642480407,10,0.04137931,0.211538462,0.098591549,0.4,0.014925373,0.115942029,0.089552239,0,0,0,1,0,0,0,0.062552284,2.310111027,SVM,10,0
49,1642480407,10,0.24137931,0.326923077,0.253521127,0.342857143,0.223880597,0.347826087,0.268656716,0,0,0,1,0,0,0,0.129219187,2.787365632,KNN,10,0
50,1642480410,11,0.027586207,0.019230769,0.084507042,0.085714286,0.029850746,0.028985507,0,0,0,0,1,0,0,0,0.120845979,2.335533383,RF,10,0
51,1642480410,11,0.034482759,0.288461538,0.112676056,0.442857143,0.014925373,0.101449275,0.044776119,0,0,0,1,0,0,0,0.060003257,2.15900262,LR,10,0
52,1642480410,11,0.055172414,0.153846154,0.126760563,0.2,0.059701493,0.028985507,0.104477612,0,0,0,1,0,0,0,0.099728696,2.588650738,DT,10,0
53,1642480410,11,0.013793103,0.288461538,0.126760563,0.314285714,0.044776119,0.072463768,0.149253731,0,0,0,1,0,0,0,0.085600744,2.380641446,GBDT,10,0
54,1642480410,11,0.034482759,0.307692308,0.154929577,0.514285714,0.029850746,0.115942029,0.208955224,0,0,0,1,0,0,0,0.059111581,2.341955814,AB,10,0
55,1642480410,11,0.068965517,0.230769231,0.042253521,0.357142857,0,0.057971014,0.059701493,0,0,0,1,0,0,0,0.068569465,2.105907322,GNB,10,0
56,1642480410,11,0.04137931,0.288461538,0.112676056,0.471428571,0.014925373,0.101449275,0.059701493,0,0,0,1,0,0,0,0.055869278,2.181238763,LDA,10,0
57,1642480410,11,0.131034483,0.346153846,0.323943662,0.628571429,0.164179104,0.376811594,0.373134328,0,0,0,1,0,0,0,0.098294598,2.658601049,QDA,10,0
58,1642480411,11,0.027586207,0.288461538,0.126760563,0.457142857,0.134328358,0.130434783,0.134328358,0,0,0,1,0,0,0,0.063976375,2.467912195,SVM,10,0
59,1642480411,11,0.627586207,0.346153846,0.253521127,0.3,0.388059701,0.362318841,0.492537313,0,0,0,1,0,0,0,0.22748831,2.747323655,KNN,10,0
60,1642480414,12,0.034482759,0.038461538,0.070422535,0.1,0.029850746,0,0,0,0,0,1,0,0,0,0.11693125,2.158927286,RF,10,0
61,1642480414,12,0.055172414,0.269230769,0.211267606,0.514285714,0.014925373,0.115942029,0.044776119,0,0,0,1,0,0,0,0.053107399,2.218352864,LR,10,0
62,1642480414,12,0.096551724,0.076923077,0.169014085,0.257142857,0.119402985,0.130434783,0.089552239,0,0,0,1,0,0,0,0.090704543,2.687369798,DT,10,0
63,1642480414,12,0.068965517,0.269230769,0.154929577,0.385714286,0.059701493,0.101449275,0.074626866,0,0,0,1,0,0,0,0.071145279,2.471015663,GBDT,10,0
64,1642480414,12,0.048275862,0.288461538,0.281690141,0.6,0.044776119,0.188405797,0.149253731,0,0,0,1,0,0,0,0.054952611,2.396321947,AB,10,0
65,1642480414,12,0.110344828,0.269230769,0.323943662,0.642857143,0.029850746,0.101449275,0.104477612,0,0,0,1,0,0,0,0.048464328,2.320214391,GNB,10,0
66,1642480414,12,0.055172414,0.288461538,0.211267606,0.542857143,0.014925373,0.115942029,0.029850746,0,0,0,1,0,0,0,0.050632005,2.161233581,LDA,10,0
67,1642480414,12,0.193103448,0.365384615,0.591549296,0.671428571,0.089552239,0.405797101,0.313432836,0,0,0,1,0,0,0,0.128516521,2.606934633,QDA,10,0
68,1642480414,12,0.103448276,0.288461538,0.197183099,0.442857143,0.044776119,0.15942029,0.149253731,0,0,0,1,0,0,0,0.070413907,2.542466953,SVM,10,0
